iteration	\log_{10}(R_{\rho})
16929	-8.0181517014
16930	-8.0181860969
16931	-8.018220501
16932	-8.0182549085
16933	-8.018289324
16934	-8.018323746
16935	-8.0183581756
16936	-8.0183926103
16937	-8.01842705
16938	-8.0184614978
16939	-8.0184959512
16940	-8.0185304104
16941	-8.0185648776
16942	-8.0185993507
16943	-8.0186338296
16944	-8.0186683137
16945	-8.0187028074
16946	-8.0187373045
16947	-8.0187718088
16948	-8.0188063204
16949	-8.01884084
16950	-8.0188753629
16951	-8.0189098922
16952	-8.0189444304
16953	-8.0189789727
16954	-8.0190135213
16955	-8.0190480758
16956	-8.0190826411
16957	-8.019117208
16958	-8.0191517839
16959	-8.0191863641
16960	-8.0192209519
16961	-8.0192555452
16962	-8.0192901459
16963	-8.0193247537
16964	-8.0193593672
16965	-8.0193939852
16966	-8.0194286113
16967	-8.019463243
16968	-8.0194978822
16969	-8.0195325264
16970	-8.019567179
16971	-8.0196018354
16972	-8.0196365003
16973	-8.019671169
16974	-8.0197058465
16975	-8.0197405288
16976	-8.0197752198
16977	-8.0198099136
16978	-8.0198446171
16979	-8.0198793235
16980	-8.0199140384
16981	-8.0199487602
16982	-8.0199834891
16983	-8.020018222
16984	-8.0200529609
16985	-8.0200877078
16986	-8.0201224614
16987	-8.0201572196
16988	-8.0201919856
16989	-8.0202267584
16990	-8.0202615357
16991	-8.0202963204
16992	-8.0203311114
16993	-8.0203659083
16994	-8.0204007125
16995	-8.020435522
16996	-8.0204703388
16997	-8.0205051612
16998	-8.0205399912
16999	-8.0205748247
17000	-8.0206096667
17001	-8.0206445149
17002	-8.0206793696
17003	-8.0207142291
17004	-8.0207490965
17005	-8.0207839703
17006	-8.0208188489
17007	-8.0208537353
17008	-8.0208886267
17009	-8.0209235255
17010	-8.0209584317
17011	-8.0209933431
17012	-8.0210282603
17013	-8.0210631838
17014	-8.021098114
17015	-8.0211330489
17016	-8.0211679913
17017	-8.0212029422
17018	-8.0212378979
17019	-8.0212728593
17020	-8.0213078283
17021	-8.0213428015
17022	-8.0213777817
17023	-8.0214127699
17024	-8.0214477635
17025	-8.0214827636
17026	-8.0215177687
17027	-8.0215527803
17028	-8.0215878001
17029	-8.0216228256
17030	-8.0216578568
17031	-8.0216928926
17032	-8.0217279378
17033	-8.0217629871
17034	-8.0217980451
17035	-8.0218331072
17036	-8.0218681762
17037	-8.0219032519
17038	-8.021938334
17039	-8.0219734217
17040	-8.0220085156
17041	-8.0220436154
17042	-8.0220787224
17043	-8.0221138375
17044	-8.0221489567
17045	-8.0221840817
17046	-8.0222192148
17047	-8.0222543537
17048	-8.022289498
17049	-8.0223246471
17050	-8.0223598057
17051	-8.0223949695
17052	-8.0224301392
17053	-8.0224653154
17054	-8.0225004983
17055	-8.0225356858
17056	-8.0225708806
17057	-8.022606083
17058	-8.0226412897
17059	-8.0226765043
17060	-8.0227117242
17061	-8.02274695
17062	-8.0227821848
17063	-8.0228174232
17064	-8.0228526687
17065	-8.0228879193
17066	-8.0229231778
17067	-8.0229584416
17068	-8.0229937129
17069	-8.0230289888
17070	-8.0230642739
17071	-8.0230995625
17072	-8.0231348577
17073	-8.0231701596
17074	-8.0232054672
17075	-8.0232407809
17076	-8.0232761034
17077	-8.02331143
17078	-8.0233467636
17079	-8.0233821028
17080	-8.0234174483
17081	-8.0234527997
17082	-8.0234881591
17083	-8.0235235228
17084	-8.0235588955
17085	-8.0235942718
17086	-8.0236296533
17087	-8.0236650447
17088	-8.0237004416
17089	-8.0237358409
17090	-8.0237712499
17091	-8.0238066654
17092	-8.0238420878
17093	-8.0238775141
17094	-8.0239129486
17095	-8.0239483875
17096	-8.0239838326
17097	-8.0240192853
17098	-8.024054744
17099	-8.0240902098
17100	-8.0241256791
17101	-8.0241611578
17102	-8.024196642
17103	-8.0242321312
17104	-8.0242676266
17105	-8.0243031294
17106	-8.0243386369
17107	-8.0243741523
17108	-8.0244096742
17109	-8.0244452011
17110	-8.0244807339
17111	-8.0245162738
17112	-8.0245518201
17113	-8.0245873729
17114	-8.0246229305
17115	-8.0246584953
17116	-8.0246940664
17117	-8.0247296425
17118	-8.0247652274
17119	-8.0248008173
17120	-8.0248364133
17121	-8.024872015
17122	-8.0249076239
17123	-8.0249432363
17124	-8.0249788583
17125	-8.0250144866
17126	-8.0250501204
17127	-8.0250857592
17128	-8.025121407
17129	-8.0251570572
17130	-8.0251927157
17131	-8.0252283794
17132	-8.0252640514
17133	-8.0252997279
17134	-8.0253354114
17135	-8.0253711018
17136	-8.0254067975
17137	-8.0254424982
17138	-8.025478207
17139	-8.0255139186
17140	-8.0255496417
17141	-8.0255853684
17142	-8.0256211012
17143	-8.0256568409
17144	-8.025692585
17145	-8.0257283366
17146	-8.0257640956
17147	-8.025799859
17148	-8.0258356292
17149	-8.0258714049
17150	-8.0259071903
17151	-8.0259429779
17152	-8.0259787723
17153	-8.0260145746
17154	-8.026050381
17155	-8.0260861966
17156	-8.0261220158
17157	-8.0261578426
17158	-8.0261936745
17159	-8.0262295123
17160	-8.0262653581
17161	-8.0263012094
17162	-8.0263370667
17163	-8.0263729303
17164	-8.0264087986
17165	-8.0264446751
17166	-8.0264805579
17167	-8.0265164461
17168	-8.0265523402
17169	-8.0265882413
17170	-8.0266241482
17171	-8.0266600613
17172	-8.0266959796
17173	-8.0267319057
17174	-8.0267678368
17175	-8.0268037767
17176	-8.0268397193
17177	-8.0268756694
17178	-8.0269116262
17179	-8.0269475873
17180	-8.0269835571
17181	-8.0270195312
17182	-8.0270555119
17183	-8.0270915001
17184	-8.0271274944
17185	-8.0271634936
17186	-8.0271994977
17187	-8.0272355122
17188	-8.0272715288
17189	-8.0273075547
17190	-8.0273435848
17191	-8.0273796217
17192	-8.027415664
17193	-8.0274517136
17194	-8.0274877697
17195	-8.0275238309
17196	-8.0275598991
17197	-8.0275959727
17198	-8.0276320529
17199	-8.0276681384
17200	-8.0277042313
17201	-8.0277403302
17202	-8.0277764342
17203	-8.027812545
17204	-8.0278486628
17205	-8.0278847863
17206	-8.0279209156
17207	-8.0279570498
17208	-8.0279931925
17209	-8.0280293412
17210	-8.028065495
17211	-8.0281016545
17212	-8.0281378213
17213	-8.0281739926
17214	-8.0282101719
17215	-8.0282463571
17216	-8.0282825487
17217	-8.028318746
17218	-8.0283549491
17219	-8.0283911579
17220	-8.0284273731
17221	-8.028463596
17222	-8.0284998237
17223	-8.0285360588
17224	-8.0285722978
17225	-8.0286085452
17226	-8.0286447963
17227	-8.0286810563
17228	-8.0287173221
17229	-8.028753593
17230	-8.0287898685
17231	-8.0288261526
17232	-8.0288624423
17233	-8.0288987366
17234	-8.0289350395
17235	-8.0289713488
17236	-8.0290076607
17237	-8.0290439818
17238	-8.0290803086
17239	-8.0291166414
17240	-8.0291529785
17241	-8.0291893238
17242	-8.0292256739
17243	-8.0292620313
17244	-8.0292983954
17245	-8.0293347656
17246	-8.0293711398
17247	-8.0294075212
17248	-8.0294439082
17249	-8.0294803033
17250	-8.0295167029
17251	-8.0295531089
17252	-8.0295895202
17253	-8.0296259401
17254	-8.0296623658
17255	-8.0296987938
17256	-8.0297352308
17257	-8.0297716753
17258	-8.0298081231
17259	-8.0298445775
17260	-8.02988104
17261	-8.0299175072
17262	-8.0299539804
17263	-8.0299904607
17264	-8.0300269477
17265	-8.0300634374
17266	-8.0300999371
17267	-8.0301364402
17268	-8.0301729496
17269	-8.0302094665
17270	-8.0302459892
17271	-8.0302825169
17272	-8.0303190515
17273	-8.0303555928
17274	-8.0303921392
17275	-8.0304286929
17276	-8.0304652526
17277	-8.0305018162
17278	-8.0305383887
17279	-8.0305749658
17280	-8.0306115488
17281	-8.0306481373
17282	-8.0306847351
17283	-8.0307213365
17284	-8.0307579433
17285	-8.0307945572
17286	-8.0308311788
17287	-8.0308678042
17288	-8.0309044371
17289	-8.030941075
17290	-8.0309777196
17291	-8.0310143706
17292	-8.031051028
17293	-8.0310876902
17294	-8.031124359
17295	-8.0311610347
17296	-8.0311977144
17297	-8.0312344027
17298	-8.0312710959
17299	-8.0313077959
17300	-8.0313444998
17301	-8.0313812122
17302	-8.0314179294
17303	-8.0314546538
17304	-8.0314913829
17305	-8.0315281192
17306	-8.031564861
17307	-8.0316016095
17308	-8.031638364
17309	-8.031675122
17310	-8.0317118905
17311	-8.0317486618
17312	-8.0317854404
17313	-8.0318222245
17314	-8.0318590154
17315	-8.0318958121
17316	-8.0319326152
17317	-8.0319694237
17318	-8.0320062393
17319	-8.0320430592
17320	-8.0320798862
17321	-8.0321167197
17322	-8.0321535589
17323	-8.0321904035
17324	-8.0322272564
17325	-8.0322641127
17326	-8.0323009768
17327	-8.0323378474
17328	-8.0323747219
17329	-8.0324116042
17330	-8.032448491
17331	-8.0324853852
17332	-8.0325222856
17333	-8.0325591917
17334	-8.0325961039
17335	-8.0326330209
17336	-8.0326699444
17337	-8.0327068744
17338	-8.0327438114
17339	-8.0327807538
17340	-8.0328177021
17341	-8.0328546572
17342	-8.0328916164
17343	-8.0329285829
17344	-8.0329655545
17345	-8.0330025344
17346	-8.0330395189
17347	-8.0330765095
17348	-8.0331135053
17349	-8.0331505098
17350	-8.0331875183
17351	-8.0332245321
17352	-8.0332615533
17353	-8.03329858
17354	-8.0333356124
17355	-8.0333726526
17356	-8.0334096978
17357	-8.0334467495
17358	-8.0334838064
17359	-8.0335208688
17360	-8.0335579383
17361	-8.0335950136
17362	-8.0336320955
17363	-8.0336691836
17364	-8.0337062765
17365	-8.0337433748
17366	-8.0337804805
17367	-8.0338175926
17368	-8.0338547099
17369	-8.0338918327
17370	-8.0339289635
17371	-8.0339660989
17372	-8.0340032401
17373	-8.0340403868
17374	-8.0340775413
17375	-8.0341147003
17376	-8.0341518679
17377	-8.0341890381
17378	-8.0342262165
17379	-8.0342633995
17380	-8.0343005893
17381	-8.034337785
17382	-8.0343749864
17383	-8.034412194
17384	-8.0344494096
17385	-8.0344866292
17386	-8.0345238552
17387	-8.034561085
17388	-8.0345983248
17389	-8.0346355683
17390	-8.0346728195
17391	-8.0347100745
17392	-8.0347473382
17393	-8.0347846041
17394	-8.0348218789
17395	-8.0348591599
17396	-8.0348964449
17397	-8.0349337375
17398	-8.034971034
17399	-8.0350083379
17400	-8.0350456503
17401	-8.0350829652
17402	-8.0351202877
17403	-8.0351576149
17404	-8.0351949476
17405	-8.0352322892
17406	-8.0352696353
17407	-8.0353069879
17408	-8.0353443446
17409	-8.0353817098
17410	-8.0354190784
17411	-8.0354564541
17412	-8.0354938367
17413	-8.0355312249
17414	-8.0355686201
17415	-8.0356060188
17416	-8.0356434254
17417	-8.0356808384
17418	-8.035718256
17419	-8.0357556786
17420	-8.0357931102
17421	-8.0358305445
17422	-8.0358679868
17423	-8.0359054356
17424	-8.0359428874
17425	-8.035980348
17426	-8.0360178137
17427	-8.0360552869
17428	-8.0360927641
17429	-8.0361302472
17430	-8.0361677379
17431	-8.0362052319
17432	-8.0362427344
17433	-8.0362802431
17434	-8.0363177542
17435	-8.0363552755
17436	-8.0363928017
17437	-8.0364303325
17438	-8.03646787
17439	-8.0365054129
17440	-8.0365429634
17441	-8.0365805182
17442	-8.0366180806
17443	-8.0366556467
17444	-8.0366932209
17445	-8.0367308012
17446	-8.0367683858
17447	-8.0368059766
17448	-8.0368435727
17449	-8.0368811775
17450	-8.0369187873
17451	-8.0369564013
17452	-8.0369940223
17453	-8.0370316491
17454	-8.0370692815
17455	-8.0371069207
17456	-8.0371445647
17457	-8.0371822172
17458	-8.0372198735
17459	-8.0372575357
17460	-8.0372952045
17461	-8.0373328794
17462	-8.0373705596
17463	-8.0374082452
17464	-8.0374459375
17465	-8.037483637
17466	-8.0375213407
17467	-8.0375590522
17468	-8.0375967672
17469	-8.0376344891
17470	-8.0376722172
17471	-8.0377099519
17472	-8.0377476904
17473	-8.0377854379
17474	-8.0378231894
17475	-8.0378609478
17476	-8.0378987109
17477	-8.0379364815
17478	-8.0379742567
17479	-8.0380120387
17480	-8.038049826
17481	-8.0380876197
17482	-8.0381254191
17483	-8.0381632239
17484	-8.0382010343
17485	-8.038238852
17486	-8.0382766753
17487	-8.0383145041
17488	-8.0383523383
17489	-8.0383901808
17490	-8.0384280264
17491	-8.0384658787
17492	-8.0385037372
17493	-8.0385416017
17494	-8.0385794721
17495	-8.0386173484
17496	-8.038655232
17497	-8.0386931209
17498	-8.0387310137
17499	-8.0387689136
17500	-8.0388068196
17501	-8.0388447326
17502	-8.0388826501
17503	-8.0389205732
17504	-8.0389585036
17505	-8.0389964398
17506	-8.0390343801
17507	-8.039072326
17508	-8.0391102804
17509	-8.0391482402
17510	-8.0391862057
17511	-8.0392241759
17512	-8.0392621535
17513	-8.0393001343
17514	-8.0393381238
17515	-8.0393761188
17516	-8.0394141186
17517	-8.039452125
17518	-8.0394901387
17519	-8.0395281555
17520	-8.0395661799
17521	-8.0396042086
17522	-8.0396422452
17523	-8.0396802886
17524	-8.039718336
17525	-8.0397563888
17526	-8.0397944477
17527	-8.039832515
17528	-8.0398705851
17529	-8.0399086615
17530	-8.039946744
17531	-8.039984835
17532	-8.0400229298
17533	-8.0400610306
17534	-8.0400991364
17535	-8.0401372473
17536	-8.040175366
17537	-8.0402134921
17538	-8.0402516209
17539	-8.0402897577
17540	-8.0403278992
17541	-8.0403660475
17542	-8.0404042014
17543	-8.0404423594
17544	-8.0404805266
17545	-8.0405186961
17546	-8.0405568732
17547	-8.0405950589
17548	-8.0406332458
17549	-8.0406714416
17550	-8.040709643
17551	-8.0407478469
17552	-8.0407860613
17553	-8.0408242783
17554	-8.0408625037
17555	-8.0409007315
17556	-8.0409389679
17557	-8.0409772093
17558	-8.041015457
17559	-8.0410537116
17560	-8.0410919696
17561	-8.0411302343
17562	-8.041168506
17563	-8.0412067851
17564	-8.0412450652
17565	-8.0412833533
17566	-8.0413216495
17567	-8.0413599492
17568	-8.0413982565
17569	-8.0414365675
17570	-8.041474886
17571	-8.0415132097
17572	-8.0415515399
17573	-8.041589875
17574	-8.0416282162
17575	-8.0416665634
17576	-8.041704916
17577	-8.0417432743
17578	-8.0417816385
17579	-8.0418200103
17580	-8.0418583857
17581	-8.0418967679
17582	-8.0419351564
17583	-8.041973551
17584	-8.0420119498
17585	-8.0420503545
17586	-8.0420887656
17587	-8.0421271843
17588	-8.0421656073
17589	-8.0422040355
17590	-8.0422424716
17591	-8.0422809117
17592	-8.0423193558
17593	-8.0423578107
17594	-8.042396268
17595	-8.0424347317
17596	-8.0424732028
17597	-8.0425116768
17598	-8.0425501601
17599	-8.0425886466
17600	-8.0426271391
17601	-8.04266564
17602	-8.0427041428
17603	-8.0427426541
17604	-8.0427811701
17605	-8.0428196929
17606	-8.0428582201
17607	-8.042896754
17608	-8.0429352931
17609	-8.0429738389
17610	-8.0430123903
17611	-8.043050947
17612	-8.0430895101
17613	-8.0431280794
17614	-8.0431666542
17615	-8.0432052333
17616	-8.0432438199
17617	-8.0432824117
17618	-8.0433210101
17619	-8.0433596132
17620	-8.0433982226
17621	-8.0434368374
17622	-8.043475459
17623	-8.0435140866
17624	-8.0435527194
17625	-8.0435913567
17626	-8.0436300014
17627	-8.0436686512
17628	-8.0437073074
17629	-8.0437459689
17630	-8.0437846383
17631	-8.0438233098
17632	-8.0438619888
17633	-8.0439006741
17634	-8.0439393645
17635	-8.0439780626
17636	-8.0440167623
17637	-8.0440554722
17638	-8.0440941868
17639	-8.0441329037
17640	-8.04417163
17641	-8.0442103617
17642	-8.0442490974
17643	-8.0442878416
17644	-8.04432659
17645	-8.0443653426
17646	-8.0444041041
17647	-8.0444428689
17648	-8.0444816403
17649	-8.0445204185
17650	-8.0445592014
17651	-8.0445979907
17652	-8.044636788
17653	-8.044675586
17654	-8.0447143939
17655	-8.0447532043
17656	-8.0447920238
17657	-8.0448308469
17658	-8.0448696773
17659	-8.0449085129
17660	-8.0449473535
17661	-8.0449862006
17662	-8.0450250533
17663	-8.0450639108
17664	-8.0451027749
17665	-8.0451416462
17666	-8.0451805212
17667	-8.0452194023
17668	-8.0452582893
17669	-8.0452971812
17670	-8.0453360805
17671	-8.0453749856
17672	-8.045413895
17673	-8.0454528102
17674	-8.0454917333
17675	-8.0455306609
17676	-8.045569593
17677	-8.0456085325
17678	-8.0456474777
17679	-8.0456864284
17680	-8.0457253847
17681	-8.0457643463
17682	-8.0458033148
17683	-8.0458422876
17684	-8.0458812678
17685	-8.0459202519
17686	-8.0459592436
17687	-8.0459982396
17688	-8.0460372422
17689	-8.0460762506
17690	-8.0461152638
17691	-8.0461542835
17692	-8.04619331
17693	-8.0462323407
17694	-8.0462713771
17695	-8.0463104193
17696	-8.0463494683
17697	-8.046388521
17698	-8.0464275813
17699	-8.0464666469
17700	-8.0465057178
17701	-8.0465447943
17702	-8.0465838772
17703	-8.0466229659
17704	-8.0466620595
17705	-8.0467011596
17706	-8.0467402655
17707	-8.0467793773
17708	-8.046818494
17709	-8.0468576165
17710	-8.0468967444
17711	-8.0469358801
17712	-8.0469750185
17713	-8.0470141642
17714	-8.0470533163
17715	-8.047092475
17716	-8.0471316376
17717	-8.0471708046
17718	-8.0472099803
17719	-8.0472491597
17720	-8.0472883457
17721	-8.0473275371
17722	-8.0473667339
17723	-8.0474059377
17724	-8.0474451462
17725	-8.0474843604
17726	-8.047523579
17727	-8.0475628066
17728	-8.0476020358
17729	-8.0476412738
17730	-8.047680517
17731	-8.0477197653
17732	-8.0477590197
17733	-8.0477982796
17734	-8.0478375447
17735	-8.0478768158
17736	-8.0479160936
17737	-8.0479553773
17738	-8.0479946646
17739	-8.0480339594
17740	-8.0480732591
17741	-8.0481125642
17742	-8.0481518773
17743	-8.0481911934
17744	-8.0482305156
17745	-8.0482698455
17746	-8.0483091797
17747	-8.0483485186
17748	-8.0483878648
17749	-8.0484272152
17750	-8.0484665712
17751	-8.0485059345
17752	-8.0485453042
17753	-8.0485846773
17754	-8.048624057
17755	-8.0486634424
17756	-8.0487028341
17757	-8.0487422292
17758	-8.0487816321
17759	-8.048821039
17760	-8.0488604542
17761	-8.048899873
17762	-8.0489392985
17763	-8.0489787284
17764	-8.049018165
17765	-8.0490576061
17766	-8.0490970539
17767	-8.0491365094
17768	-8.049175967
17769	-8.0492154323
17770	-8.0492549031
17771	-8.0492943797
17772	-8.0493338593
17773	-8.0493733485
17774	-8.049412842
17775	-8.0494523398
17776	-8.0494918453
17777	-8.049531356
17778	-8.0495708717
17779	-8.0496103934
17780	-8.0496499192
17781	-8.0496894526
17782	-8.0497289907
17783	-8.0497685357
17784	-8.0498080856
17785	-8.0498476411
17786	-8.0498872017
17787	-8.0499267679
17788	-8.0499663401
17789	-8.0500059197
17790	-8.0500455021
17791	-8.0500850931
17792	-8.0501246873
17793	-8.0501642876
17794	-8.0502038931
17795	-8.0502435064
17796	-8.0502831246
17797	-8.0503227464
17798	-8.0503623755
17799	-8.0504020101
17800	-8.0504416519
17801	-8.0504812961
17802	-8.0505209478
17803	-8.0505606052
17804	-8.0506002677
17805	-8.0506399369
17806	-8.0506796117
17807	-8.0507192911
17808	-8.0507589757
17809	-8.0507986681
17810	-8.0508383634
17811	-8.0508780674
17812	-8.050917774
17813	-8.0509574876
17814	-8.0509972076
17815	-8.0510369319
17816	-8.0510766619
17817	-8.0511163974
17818	-8.05115614
17819	-8.0511958871
17820	-8.0512356396
17821	-8.0512753979
17822	-8.051315161
17823	-8.0513549308
17824	-8.0513947081
17825	-8.0514344891
17826	-8.0514742742
17827	-8.0515140672
17828	-8.0515538642
17829	-8.0515936687
17830	-8.0516334782
17831	-8.0516732916
17832	-8.0517131131
17833	-8.0517529402
17834	-8.0517927711
17835	-8.0518326081
17836	-8.0518724513
17837	-8.0519123002
17838	-8.0519521535
17839	-8.0519920129
17840	-8.0520318796
17841	-8.0520717492
17842	-8.0521116262
17843	-8.0521515072
17844	-8.0521913958
17845	-8.052231289
17846	-8.0522711875
17847	-8.0523110925
17848	-8.0523510029
17849	-8.0523909177
17850	-8.0524308398
17851	-8.0524707655
17852	-8.0525106986
17853	-8.0525506367
17854	-8.0525905802
17855	-8.0526305297
17856	-8.0526704842
17857	-8.0527104454
17858	-8.05275041
17859	-8.0527903822
17860	-8.0528303596
17861	-8.0528703445
17862	-8.0529103314
17863	-8.0529503245
17864	-8.0529903236
17865	-8.0530303301
17866	-8.053070342
17867	-8.0531103557
17868	-8.0531503797
17869	-8.0531904068
17870	-8.0532304396
17871	-8.0532704785
17872	-8.0533105224
17873	-8.0533505721
17874	-8.0533906281
17875	-8.0534306884
17876	-8.0534707548
17877	-8.0535108264
17878	-8.0535509051
17879	-8.0535909893
17880	-8.0536310763
17881	-8.0536711706
17882	-8.0537112704
17883	-8.053751378
17884	-8.053791488
17885	-8.0538316041
17886	-8.0538717267
17887	-8.0539118549
17888	-8.0539519881
17889	-8.053992127
17890	-8.0540322709
17891	-8.0540724195
17892	-8.0541125771
17893	-8.054152738
17894	-8.0541929043
17895	-8.0542330775
17896	-8.0542732542
17897	-8.0543134379
17898	-8.0543536269
17899	-8.0543938205
17900	-8.0544340213
17901	-8.0544742275
17902	-8.054514438
17903	-8.0545546534
17904	-8.0545948764
17905	-8.0546351037
17906	-8.0546753392
17907	-8.0547155775
17908	-8.0547558207
17909	-8.0547960708
17910	-8.0548363265
17911	-8.0548765884
17912	-8.0549168549
17913	-8.0549571264
17914	-8.0549974046
17915	-8.0550376886
17916	-8.0550779764
17917	-8.0551182704
17918	-8.0551585711
17919	-8.0551988752
17920	-8.0552391877
17921	-8.0552795028
17922	-8.0553198247
17923	-8.0553601525
17924	-8.0554004856
17925	-8.055440823
17926	-8.0554811675
17927	-8.0555215171
17928	-8.0555618719
17929	-8.0556022326
17930	-8.0556425994
17931	-8.0556829702
17932	-8.0557233473
17933	-8.0557637314
17934	-8.0558041166
17935	-8.0558445127
17936	-8.0558849132
17937	-8.0559253165
17938	-8.0559657256
17939	-8.0560061429
17940	-8.0560465646
17941	-8.0560869913
17942	-8.0561274234
17943	-8.0561678612
17944	-8.0562083042
17945	-8.0562487539
17946	-8.0562892082
17947	-8.0563296696
17948	-8.0563701344
17949	-8.056410604
17950	-8.0564510813
17951	-8.0564915619
17952	-8.0565320493
17953	-8.0565725445
17954	-8.0566130428
17955	-8.0566535452
17956	-8.0566940553
17957	-8.0567345702
17958	-8.0567750896
17959	-8.0568156163
17960	-8.056856148
17961	-8.056896684
17962	-8.0569372264
17963	-8.0569777752
17964	-8.0570183269
17965	-8.057058887
17966	-8.057099452
17967	-8.0571400215
17968	-8.0571805966
17969	-8.0572211778
17970	-8.057261764
17971	-8.0573023552
17972	-8.0573429542
17973	-8.0573835549
17974	-8.0574241641
17975	-8.0574647768
17976	-8.0575053971
17977	-8.0575460233
17978	-8.0575866521
17979	-8.057627288
17980	-8.0576679286
17981	-8.0577085757
17982	-8.057749227
17983	-8.0577898864
17984	-8.0578305484
17985	-8.0578712161
17986	-8.0579118903
17987	-8.0579525686
17988	-8.0579932546
17989	-8.058033945
17990	-8.058074643
17991	-8.0581153434
17992	-8.0581560477
17993	-8.0581967628
17994	-8.0582374792
17995	-8.0582782017
17996	-8.0583189307
17997	-8.0583596651
17998	-8.058400405
17999	-8.0584411501
18000	-8.0584819006
18001	-8.0585226555
18002	-8.058563418
18003	-8.0586041838
18004	-8.0586449561
18005	-8.0586857347
18006	-8.0587265181
18007	-8.0587673054
18008	-8.0588081012
18009	-8.0588489005
18010	-8.0588897049
18011	-8.0589305162
18012	-8.058971331
18013	-8.0590121527
18014	-8.0590529796
18015	-8.0590938135
18016	-8.0591346505
18017	-8.0591754916
18018	-8.0592163402
18019	-8.0592571956
18020	-8.0592980544
18021	-8.0593389202
18022	-8.0593797902
18023	-8.0594206654
18024	-8.059461546
18025	-8.0595024333
18026	-8.0595433253
18027	-8.0595842231
18028	-8.0596251254
18029	-8.059666035
18030	-8.0597069468
18031	-8.0597478668
18032	-8.059788791
18033	-8.0598297206
18034	-8.0598706569
18035	-8.0599115985
18036	-8.0599525441
18037	-8.0599934962
18038	-8.060034454
18039	-8.060075415
18040	-8.0601163834
18041	-8.0601573567
18042	-8.0601983363
18043	-8.0602393216
18044	-8.0602803106
18045	-8.0603213058
18046	-8.0603623069
18047	-8.060403312
18048	-8.0604443229
18049	-8.0604853412
18050	-8.0605263633
18051	-8.0605673903
18052	-8.0606084233
18053	-8.0606494598
18054	-8.0606905049
18055	-8.0607315548
18056	-8.0607726087
18057	-8.0608136676
18058	-8.0608547347
18059	-8.0608958051
18060	-8.0609368814
18061	-8.060977962
18062	-8.0610190491
18063	-8.0610601413
18064	-8.0611012393
18065	-8.0611423435
18066	-8.0611834517
18067	-8.0612245654
18068	-8.0612656853
18069	-8.0613068097
18070	-8.0613479401
18071	-8.0613890767
18072	-8.0614302177
18073	-8.0614713635
18074	-8.061512515
18075	-8.0615536722
18076	-8.0615948343
18077	-8.0616360034
18078	-8.0616771753
18079	-8.0617183559
18080	-8.061759539
18081	-8.061800727
18082	-8.0618419226
18083	-8.061883122
18084	-8.0619243293
18085	-8.061965541
18086	-8.0620067556
18087	-8.0620479777
18088	-8.0620892047
18089	-8.0621304375
18090	-8.0621716752
18091	-8.0622129176
18092	-8.0622541677
18093	-8.0622954211
18094	-8.062336678
18095	-8.062377945
18096	-8.062419214
18097	-8.0624604897
18098	-8.0625017699
18099	-8.0625430564
18100	-8.0625843479
18101	-8.0626256447
18102	-8.0626669472
18103	-8.0627082548
18104	-8.0627495674
18105	-8.0627908876
18106	-8.0628322099
18107	-8.0628735391
18108	-8.0629148737
18109	-8.0629562137
18110	-8.0629975588
18111	-8.0630389089
18112	-8.0630802639
18113	-8.0631216244
18114	-8.0631629933
18115	-8.0632043644
18116	-8.0632457418
18117	-8.0632871213
18118	-8.0633285115
18119	-8.0633699045
18120	-8.0634113032
18121	-8.0634527079
18122	-8.0634941164
18123	-8.0635355297
18124	-8.0635769501
18125	-8.0636183759
18126	-8.0636598073
18127	-8.063701241
18128	-8.0637426836
18129	-8.0637841308
18130	-8.0638255817
18131	-8.0638670401
18132	-8.063908502
18133	-8.0639499701
18134	-8.0639914429
18135	-8.0640329227
18136	-8.0640744058
18137	-8.0641158962
18138	-8.0641573915
18139	-8.0641988884
18140	-8.0642403958
18141	-8.0642819061
18142	-8.0643234213
18143	-8.064364942
18144	-8.0644064683
18145	-8.0644480003
18146	-8.0644895395
18147	-8.0645310793
18148	-8.0645726284
18149	-8.064614181
18150	-8.0646557405
18151	-8.0646973037
18152	-8.0647388725
18153	-8.0647804471
18154	-8.0648220276
18155	-8.0648636105
18156	-8.064905204
18157	-8.0649467974
18158	-8.064988399
18159	-8.0650300037
18160	-8.0650716175
18161	-8.0651132347
18162	-8.0651548561
18163	-8.0651964832
18164	-8.0652381153
18165	-8.0652797536
18166	-8.0653213986
18167	-8.0653630451
18168	-8.065404701
18169	-8.0654463576
18170	-8.0654880228
18171	-8.065529695
18172	-8.0655713677
18173	-8.0656130486
18174	-8.0656547342
18175	-8.0656964268
18176	-8.065738122
18177	-8.0657798238
18178	-8.0658215308
18179	-8.0658632421
18180	-8.0659049607
18181	-8.0659466833
18182	-8.0659884118
18183	-8.0660301448
18184	-8.0660718827
18185	-8.0661136269
18186	-8.066155376
18187	-8.0661971306
18188	-8.0662388901
18189	-8.0662806553
18190	-8.066322425
18191	-8.0663642007
18192	-8.0664059813
18193	-8.0664477681
18194	-8.0664895581
18195	-8.0665313566
18196	-8.0665731564
18197	-8.066614965
18198	-8.0666567782
18199	-8.0666985948
18200	-8.0667404175
18201	-8.0667822463
18202	-8.0668240788
18203	-8.0668659198
18204	-8.0669077625
18205	-8.0669496123
18206	-8.0669914668
18207	-8.067033327
18208	-8.0670751927
18209	-8.0671170611
18210	-8.0671589391
18211	-8.067200819
18212	-8.0672427051
