iteration	\log_{10}(R_{\rho})
1367	-5.3092166319
1368	-5.3094761664
1369	-5.309735547
1370	-5.309995221
1371	-5.3102556174
1372	-5.3105171384
1373	-5.310780151
1374	-5.3110449782
1375	-5.3113118922
1376	-5.3115811059
1377	-5.3118527668
1378	-5.3121269509
1379	-5.3124036588
1380	-5.3126828153
1381	-5.3129642664
1382	-5.3132477833
1383	-5.3135330682
1384	-5.3138197614
1385	-5.3141074519
1386	-5.3143956913
1387	-5.3146840038
1388	-5.3149719138
1389	-5.3152589506
1390	-5.3155446667
1391	-5.3158286539
1392	-5.316110558
1393	-5.3163900875
1394	-5.3166670219
1395	-5.3169412163
1396	-5.3172126055
1397	-5.317481206
1398	-5.3177471071
1399	-5.3180104678
1400	-5.3182715088
1401	-5.3185305043
1402	-5.3187877718
1403	-5.3190436616
1404	-5.3192985472
1405	-5.3195528157
1406	-5.319806855
1407	-5.3200610456
1408	-5.3203157566
1409	-5.320571331
1410	-5.3208280794
1411	-5.3210862718
1412	-5.3213461358
1413	-5.3216078506
1414	-5.321871536
1415	-5.3221372541
1416	-5.3224050051
1417	-5.3226747263
1418	-5.3229462936
1419	-5.3232195235
1420	-5.3234941782
1421	-5.3237699719
1422	-5.3240465794
1423	-5.3243236458
1424	-5.3246007964
1425	-5.3248776497
1426	-5.325153833
1427	-5.3254289924
1428	-5.3257028012
1429	-5.3259749725
1430	-5.3262452679
1431	-5.3265135038
1432	-5.3267795565
1433	-5.3270433642
1434	-5.3273049281
1435	-5.3275643081
1436	-5.3278216211
1437	-5.3280770345
1438	-5.3283307593
1439	-5.3285830429
1440	-5.328834161
1441	-5.3290844081
1442	-5.3293340874
1443	-5.3295835099
1444	-5.3298329789
1445	-5.3300827847
1446	-5.3303331984
1447	-5.3305844652
1448	-5.3308367988
1449	-5.3310903772
1450	-5.3313453372
1451	-5.3316017726
1452	-5.3318597341
1453	-5.3321192237
1454	-5.3323801966
1455	-5.3326425623
1456	-5.3329061861
1457	-5.3331708934
1458	-5.333436474
1459	-5.3337026885
1460	-5.3339692746
1461	-5.3342359569
1462	-5.3345024549
1463	-5.3347684895
1464	-5.3350337943
1465	-5.3352981214
1466	-5.3355612528
1467	-5.3358230023
1468	-5.3360832231
1469	-5.3363418107
1470	-5.3365987058
1471	-5.3368538941
1472	-5.3371074058
1473	-5.3373593137
1474	-5.3376097291
1475	-5.3378587965
1476	-5.3381066864
1477	-5.3383535989
1478	-5.3385997467
1479	-5.3388453512
1480	-5.3390906398
1481	-5.3393358381
1482	-5.3395811634
1483	-5.3398268197
1484	-5.3400729938
1485	-5.3403198504
1486	-5.3405675298
1487	-5.3408161445
1488	-5.3410657757
1489	-5.3413164727
1490	-5.341568252
1491	-5.3418210964
1492	-5.3420749555
1493	-5.3423297478
1494	-5.3425853627
1495	-5.3428416627
1496	-5.3430984884
1497	-5.3433556619
1498	-5.3436129927
1499	-5.3438702819
1500	-5.3441273298
1501	-5.3443839423
1502	-5.3446399335
1503	-5.3448951336
1504	-5.3451493947
1505	-5.345402593
1506	-5.3456546321
1507	-5.3459054447
1508	-5.3461549968
1509	-5.3464032846
1510	-5.3466503356
1511	-5.3468962045
1512	-5.3471409756
1513	-5.3473847557
1514	-5.3476276701
1515	-5.3478698597
1516	-5.3481114766
1517	-5.3483526766
1518	-5.3485936254
1519	-5.348834485
1520	-5.349075411
1521	-5.3493165502
1522	-5.3495580372
1523	-5.3497999915
1524	-5.3500425132
1525	-5.3502856856
1526	-5.3505295696
1527	-5.3507742025
1528	-5.3510195983
1529	-5.3512657467
1530	-5.3515126135
1531	-5.3517601413
1532	-5.3520082522
1533	-5.352256848
1534	-5.352505812
1535	-5.3527550147
1536	-5.3530043175
1537	-5.3532535734
1538	-5.3535026389
1539	-5.353751369
1540	-5.3539996249
1541	-5.3542472781
1542	-5.3544942119
1543	-5.3547403301
1544	-5.3549855565
1545	-5.3552298352
1546	-5.3554731329
1547	-5.3557154394
1548	-5.3559567674
1549	-5.3561971517
1550	-5.3564366478
1551	-5.3566753297
1552	-5.3569132874
1553	-5.3571506244
1554	-5.3573874545
1555	-5.3576238986
1556	-5.3578600817
1557	-5.3580961301
1558	-5.3583321677
1559	-5.3585683132
1560	-5.3588046775
1561	-5.3590413595
1562	-5.3592784481
1563	-5.359516016
1564	-5.3597541188
1565	-5.359992794
1566	-5.3602320601
1567	-5.360471916
1568	-5.3607123403
1569	-5.3609532924
1570	-5.3611947136
1571	-5.361436528
1572	-5.361678645
1573	-5.3619209613
1574	-5.3621633644
1575	-5.3624057351
1576	-5.3626479519
1577	-5.3628898937
1578	-5.3631314434
1579	-5.3633724917
1580	-5.3636129402
1581	-5.363852704
1582	-5.3640917138
1583	-5.3643299162
1584	-5.3645672787
1585	-5.3648037897
1586	-5.3650394553
1587	-5.3652743008
1588	-5.3655083698
1589	-5.3657417226
1590	-5.3659744334
1591	-5.3662065877
1592	-5.3664382815
1593	-5.3666696212
1594	-5.3669007152
1595	-5.3671316717
1596	-5.3673625975
1597	-5.3675935999
1598	-5.3678247773
1599	-5.3680562181
1600	-5.3682879995
1601	-5.368520185
1602	-5.368752823
1603	-5.3689859452
1604	-5.369219566
1605	-5.369453682
1606	-5.369688272
1607	-5.3699232973
1608	-5.3701587033
1609	-5.3703944206
1610	-5.3706303663
1611	-5.3708664484
1612	-5.3711025662
1613	-5.3713386144
1614	-5.371574486
1615	-5.3718100756
1616	-5.3720452823
1617	-5.3722800123
1618	-5.3725141823
1619	-5.3727477209
1620	-5.3729805716
1621	-5.3732126967
1622	-5.3734440735
1623	-5.3736746966
1624	-5.3739045775
1625	-5.3741337446
1626	-5.374362242
1627	-5.3745901279
1628	-5.3748174728
1629	-5.3750443571
1630	-5.3752708691
1631	-5.3754971027
1632	-5.3757231541
1633	-5.3759491197
1634	-5.3761750936
1635	-5.3764011642
1636	-5.3766274123
1637	-5.3768539101
1638	-5.3770807181
1639	-5.3773078835
1640	-5.377535437
1641	-5.3777633994
1642	-5.3779917726
1643	-5.3782205432
1644	-5.3784496837
1645	-5.3786791515
1646	-5.3789088888
1647	-5.3791388294
1648	-5.3793688975
1649	-5.3795990074
1650	-5.379829072
1651	-5.3800590012
1652	-5.3802887049
1653	-5.3805180954
1654	-5.3807470931
1655	-5.3809756254
1656	-5.3812036299
1657	-5.3814310561
1658	-5.3816578671
1659	-5.3818840383
1660	-5.3821095618
1661	-5.3823344448
1662	-5.3825587082
1663	-5.3827823858
1664	-5.3830055238
1665	-5.3832281788
1666	-5.3834504165
1667	-5.3836723093
1668	-5.3838939345
1669	-5.384115372
1670	-5.384336702
1671	-5.3845580026
1672	-5.3847793483
1673	-5.3850008056
1674	-5.3852224342
1675	-5.3854442875
1676	-5.3856664061
1677	-5.3858888189
1678	-5.3861115425
1679	-5.3863345808
1680	-5.386557925
1681	-5.3867815541
1682	-5.3870054352
1683	-5.3872295233
1684	-5.3874537679
1685	-5.3876781087
1686	-5.3879024795
1687	-5.3881268101
1688	-5.3883510288
1689	-5.388575064
1690	-5.3887988465
1691	-5.3890223113
1692	-5.3892453998
1693	-5.3894680613
1694	-5.3896902542
1695	-5.3899119475
1696	-5.3901331208
1697	-5.3903537655
1698	-5.3905738843
1699	-5.390793491
1700	-5.3910126101
1701	-5.3912312759
1702	-5.3914495313
1703	-5.391667426
1704	-5.3918850158
1705	-5.3921023598
1706	-5.3923195201
1707	-5.392536557
1708	-5.3927535339
1709	-5.3929705093
1710	-5.3931875372
1711	-5.3934046659
1712	-5.3936219366
1713	-5.3938393824
1714	-5.3940570279
1715	-5.3942748879
1716	-5.3944929681
1717	-5.3947112643
1718	-5.3949297631
1719	-5.395148442
1720	-5.3953672703
1721	-5.3955862101
1722	-5.3958052178
1723	-5.3960242445
1724	-5.3962432383
1725	-5.3964621453
1726	-5.3966809114
1727	-5.3968994841
1728	-5.3971178135
1729	-5.3973358537
1730	-5.397553563
1731	-5.3977709075
1732	-5.3979878626
1733	-5.39820441
1734	-5.3984205396
1735	-5.3986362494
1736	-5.3988515452
1737	-5.3990664428
1738	-5.3992809635
1739	-5.3994951387
1740	-5.3997090033
1741	-5.3999225962
1742	-5.400135961
1743	-5.4003491433
1744	-5.4005621896
1745	-5.4007751459
1746	-5.400988057
1747	-5.4012009646
1748	-5.4014139071
1749	-5.401626918
1750	-5.4018400253
1751	-5.4020532507
1752	-5.4022666095
1753	-5.4024801096
1754	-5.4026937513
1755	-5.4029075287
1756	-5.4031214293
1757	-5.4033354349
1758	-5.4035495209
1759	-5.4037636574
1760	-5.4039778105
1761	-5.4041919436
1762	-5.4044060178
1763	-5.4046199927
1764	-5.4048338275
1765	-5.4050474854
1766	-5.4052609307
1767	-5.4054741305
1768	-5.4056870556
1769	-5.4058996819
1770	-5.4061119928
1771	-5.406323976
1772	-5.4065356256
1773	-5.4067469422
1774	-5.406957932
1775	-5.4071686074
1776	-5.4073789862
1777	-5.4075890905
1778	-5.407798946
1779	-5.4080085841
1780	-5.4082180373
1781	-5.4084273398
1782	-5.4086365264
1783	-5.4088456315
1784	-5.4090546883
1785	-5.4092637279
1786	-5.4094727788
1787	-5.4096818657
1788	-5.4098910087
1789	-5.4101002243
1790	-5.4103095236
1791	-5.4105189107
1792	-5.4107283873
1793	-5.4109379487
1794	-5.411147585
1795	-5.4113572815
1796	-5.411567019
1797	-5.411776775
1798	-5.4119865233
1799	-5.4121962359
1800	-5.412405883
1801	-5.4126154341
1802	-5.4128248589
1803	-5.4130341279
1804	-5.4132432137
1805	-5.4134520911
1806	-5.4136607384
1807	-5.4138691372
1808	-5.4140772739
1809	-5.414285139
1810	-5.4144927281
1811	-5.4147000396
1812	-5.4149070784
1813	-5.4151138557
1814	-5.4153203854
1815	-5.4155266847
1816	-5.4157327747
1817	-5.4159386788
1818	-5.4161444223
1819	-5.4163500321
1820	-5.4165555354
1821	-5.4167609594
1822	-5.4169663303
1823	-5.4171716727
1824	-5.417377009
1825	-5.417582359
1826	-5.4177877389
1827	-5.4179931615
1828	-5.4181986353
1829	-5.4184041649
1830	-5.4186097504
1831	-5.4188153878
1832	-5.419021069
1833	-5.419226782
1834	-5.4194325114
1835	-5.4196382384
1836	-5.4198439416
1837	-5.4200495988
1838	-5.420255186
1839	-5.4204606785
1840	-5.4206660516
1841	-5.4208712818
1842	-5.4210763466
1843	-5.4212812261
1844	-5.4214859024
1845	-5.4216903612
1846	-5.4218945907
1847	-5.4220985838
1848	-5.4223023376
1849	-5.4225058525
1850	-5.422709133
1851	-5.4229121872
1852	-5.4231150265
1853	-5.4233176657
1854	-5.423520122
1855	-5.423722415
1856	-5.4239245656
1857	-5.424126596
1858	-5.4243285285
1859	-5.4245303855
1860	-5.4247321883
1861	-5.424933957
1862	-5.4251357095
1863	-5.4253374616
1864	-5.4255392262
1865	-5.4257410131
1866	-5.4259428285
1867	-5.4261446749
1868	-5.4263465509
1869	-5.4265484535
1870	-5.426750375
1871	-5.4269523048
1872	-5.4271542293
1873	-5.4273561328
1874	-5.4275579973
1875	-5.4277598034
1876	-5.4279615312
1877	-5.4281631599
1878	-5.4283646696
1879	-5.4285660408
1880	-5.4287672552
1881	-5.4289682968
1882	-5.4291691522
1883	-5.42936981
1884	-5.4295702619
1885	-5.4297705024
1886	-5.4299705305
1887	-5.4301703478
1888	-5.430369959
1889	-5.4305693718
1890	-5.4307685969
1891	-5.4309676472
1892	-5.4311665377
1893	-5.431365285
1894	-5.431563907
1895	-5.431762422
1896	-5.4319608487
1897	-5.4321592051
1898	-5.4323575085
1899	-5.4325557749
1900	-5.4327540183
1901	-5.4329522507
1902	-5.4331504816
1903	-5.4333487178
1904	-5.4335469633
1905	-5.4337452191
1906	-5.4339434833
1907	-5.434141751
1908	-5.4343400149
1909	-5.4345382644
1910	-5.4347364872
1911	-5.4349346702
1912	-5.4351327981
1913	-5.4353308548
1914	-5.4355288235
1915	-5.4357266876
1916	-5.4359244308
1917	-5.436122038
1918	-5.4363194952
1919	-5.4365167902
1920	-5.4367139129
1921	-5.4369108555
1922	-5.4371076127
1923	-5.4373041818
1924	-5.4375005628
1925	-5.4376967583
1926	-5.4378927736
1927	-5.4380886161
1928	-5.4382842955
1929	-5.4384798234
1930	-5.4386752127
1931	-5.4388704773
1932	-5.4390656322
1933	-5.4392606923
1934	-5.4394556724
1935	-5.439650587
1936	-5.4398454493
1937	-5.4400402715
1938	-5.4402350641
1939	-5.4404298356
1940	-5.4406245925
1941	-5.440819339
1942	-5.441014077
1943	-5.441208806
1944	-5.4414035232
1945	-5.4415982235
1946	-5.4417928999
1947	-5.4419875434
1948	-5.4421821436
1949	-5.4423766887
1950	-5.4425711662
1951	-5.442765563
1952	-5.4429598658
1953	-5.4431540614
1954	-5.4433481375
1955	-5.4435420825
1956	-5.4437358862
1957	-5.4439295398
1958	-5.4441230364
1959	-5.4443163708
1960	-5.4445095402
1961	-5.4447025436
1962	-5.4448953822
1963	-5.4450880594
1964	-5.4452805803
1965	-5.4454729519
1966	-5.4456651826
1967	-5.4458572823
1968	-5.4460492617
1969	-5.4462411322
1970	-5.4464329058
1971	-5.4466245942
1972	-5.446816209
1973	-5.4470077611
1974	-5.4471992605
1975	-5.4473907161
1976	-5.4475821354
1977	-5.4477735243
1978	-5.4479648869
1979	-5.4481562256
1980	-5.4483475409
1981	-5.4485388315
1982	-5.4487300942
1983	-5.4489213245
1984	-5.4491125159
1985	-5.4493036609
1986	-5.4494947509
1987	-5.4496857765
1988	-5.4498767275
1989	-5.4500675939
1990	-5.4502583652
1991	-5.4504490318
1992	-5.4506395842
1993	-5.4508300141
1994	-5.4510203142
1995	-5.4512104783
1996	-5.4514005019
1997	-5.4515903819
1998	-5.4517801168
1999	-5.4519697068
2000	-5.4521591536
2001	-5.4523484606
2002	-5.4525376326
2003	-5.4527266755
2004	-5.4529155964
2005	-5.4531044034
2006	-5.4532931051
2007	-5.4534817105
2008	-5.4536702289
2009	-5.4538586694
2010	-5.4540470407
2011	-5.4542353512
2012	-5.454423608
2013	-5.4546118178
2014	-5.4547999857
2015	-5.4549881158
2016	-5.4551762107
2017	-5.4553642717
2018	-5.4555522987
2019	-5.4557402899
2020	-5.4559282427
2021	-5.4561161528
2022	-5.4563040151
2023	-5.4564918235
2024	-5.4566795709
2025	-5.4568672501
2026	-5.4570548533
2027	-5.4572423727
2028	-5.4574298005
2029	-5.4576171293
2030	-5.4578043523
2031	-5.4579914633
2032	-5.4581784573
2033	-5.4583653298
2034	-5.458552078
2035	-5.4587386998
2036	-5.4589251948
2037	-5.4591115635
2038	-5.4592978077
2039	-5.4594839305
2040	-5.4596699359
2041	-5.4598558289
2042	-5.4600416153
2043	-5.4602273014
2044	-5.460412894
2045	-5.4605984002
2046	-5.4607838273
2047	-5.460969182
2048	-5.4611544712
2049	-5.4613397009
2050	-5.4615248767
2051	-5.4617100033
2052	-5.4618950845
2053	-5.4620801231
2054	-5.4622651209
2055	-5.4624500785
2056	-5.4626349955
2057	-5.4628198704
2058	-5.4630047008
2059	-5.4631894833
2060	-5.4633742136
2061	-5.4635588869
2062	-5.4637434978
2063	-5.4639280405
2064	-5.4641125089
2065	-5.4642968972
2066	-5.4644811995
2067	-5.46466541
2068	-5.4648495238
2069	-5.4650335364
2070	-5.4652174438
2071	-5.4654012432
2072	-5.4655849323
2073	-5.4657685102
2074	-5.4659519764
2075	-5.4661353319
2076	-5.4663185783
2077	-5.4665017182
2078	-5.4666847548
2079	-5.4668676924
2080	-5.4670505355
2081	-5.4672332892
2082	-5.4674159588
2083	-5.4675985501
2084	-5.4677810684
2085	-5.4679635193
2086	-5.4681459078
2087	-5.4683282387
2088	-5.4685105162
2089	-5.4686927438
2090	-5.4688749243
2091	-5.4690570598
2092	-5.4692391514
2093	-5.4694211996
2094	-5.4696032037
2095	-5.4697851625
2096	-5.469967074
2097	-5.4701489352
2098	-5.4703307429
2099	-5.470512493
2100	-5.4706941814
2101	-5.4708758034
2102	-5.4710573543
2103	-5.4712388296
2104	-5.4714202245
2105	-5.4716015348
2106	-5.4717827567
2107	-5.4719638867
2108	-5.4721449219
2109	-5.4723258602
2110	-5.4725067001
2111	-5.4726874408
2112	-5.4728680825
2113	-5.4730486258
2114	-5.4732290723
2115	-5.4734094243
2116	-5.4735896844
2117	-5.473769856
2118	-5.473949943
2119	-5.4741299494
2120	-5.4743098795
2121	-5.4744897378
2122	-5.4746695287
2123	-5.4748492564
2124	-5.4750289249
2125	-5.475208538
2126	-5.4753880988
2127	-5.4755676101
2128	-5.475747074
2129	-5.4759264919
2130	-5.4761058645
2131	-5.4762851922
2132	-5.4764644742
2133	-5.4766437094
2134	-5.476822896
2135	-5.4770020316
2136	-5.4771811135
2137	-5.4773601384
2138	-5.4775391029
2139	-5.4777180033
2140	-5.4778968358
2141	-5.4780755968
2142	-5.4782542826
2143	-5.4784328899
2144	-5.4786114157
2145	-5.4787898575
2146	-5.478968213
2147	-5.4791464806
2148	-5.4793246595
2149	-5.4795027492
2150	-5.4796807498
2151	-5.4798586622
2152	-5.4800364879
2153	-5.4802142286
2154	-5.4803918868
2155	-5.4805694653
2156	-5.4807469672
2157	-5.4809243959
2158	-5.4811017549
2159	-5.4812790477
2160	-5.4814562779
2161	-5.4816334488
2162	-5.4818105637
2163	-5.4819876253
2164	-5.4821646362
2165	-5.4823415983
2166	-5.4825185132
2167	-5.482695382
2168	-5.4828722049
2169	-5.4830489821
2170	-5.4832257129
2171	-5.4834023962
2172	-5.4835790303
2173	-5.4837556132
2174	-5.4839321427
2175	-5.484108616
2176	-5.4842850303
2177	-5.4844613826
2178	-5.48463767
2179	-5.4848138894
2180	-5.4849900381
2181	-5.4851661134
2182	-5.4853421132
2183	-5.4855180353
2184	-5.4856938784
2185	-5.4858696413
2186	-5.4860453233
2187	-5.4862209244
2188	-5.4863964449
2189	-5.4865718856
2190	-5.4867472479
2191	-5.4869225335
2192	-5.4870977443
2193	-5.4872728828
2194	-5.4874479516
2195	-5.4876229534
2196	-5.4877978911
2197	-5.4879727676
2198	-5.4881475856
2199	-5.4883223478
2200	-5.4884970567
2201	-5.4886717144
2202	-5.4888463228
2203	-5.4890208833
2204	-5.489195397
2205	-5.4893698646
2206	-5.4895442863
2207	-5.4897186618
2208	-5.4898929904
2209	-5.4900672711
2210	-5.4902415025
2211	-5.4904156829
2212	-5.4905898103
2213	-5.4907638824
2214	-5.4909378971
2215	-5.4911118518
2216	-5.4912857442
2217	-5.491459572
2218	-5.4916333331
2219	-5.4918070255
2220	-5.4919806475
2221	-5.4921541977
2222	-5.4923276749
2223	-5.4925010787
2224	-5.4926744085
2225	-5.4928476645
2226	-5.4930208473
2227	-5.4931939575
2228	-5.4933669965
2229	-5.4935399657
2230	-5.4937128669
2231	-5.493885702
2232	-5.4940584733
2233	-5.4942311829
2234	-5.4944038332
2235	-5.4945764264
2236	-5.4947489647
2237	-5.4949214501
2238	-5.4950938846
2239	-5.4952662697
2240	-5.4954386067
2241	-5.4956108968
2242	-5.4957831405
2243	-5.4959553383
2244	-5.4961274901
2245	-5.4962995957
2246	-5.4964716544
2247	-5.4966436651
2248	-5.4968156268
2249	-5.4969875378
2250	-5.4971593967
2251	-5.4973312016
2252	-5.4975029507
2253	-5.497674642
2254	-5.4978462739
2255	-5.4980178445
2256	-5.4981893522
2257	-5.4983607955
2258	-5.4985321733
2259	-5.4987034846
2260	-5.4988747286
2261	-5.499045905
2262	-5.4992170138
2263	-5.4993880551
2264	-5.4995590294
2265	-5.4997299376
2266	-5.4999007807
2267	-5.50007156
2268	-5.500242277
2269	-5.5004129334
2270	-5.5005835308
2271	-5.500754071
2272	-5.5009245559
2273	-5.5010949873
2274	-5.5012653667
2275	-5.5014356958
2276	-5.5016059759
2277	-5.5017762082
2278	-5.5019463938
2279	-5.5021165331
2280	-5.5022866268
2281	-5.502456675
2282	-5.5026266776
2283	-5.5027966342
2284	-5.5029665442
2285	-5.5031364068
2286	-5.5033062209
2287	-5.5034759854
2288	-5.503645699
2289	-5.5038153603
2290	-5.5039849678
2291	-5.5041545201
2292	-5.5043240158
2293	-5.5044934537
2294	-5.5046628324
2295	-5.504832151
2296	-5.5050014087
2297	-5.5051706047
2298	-5.5053397387
2299	-5.5055088105
2300	-5.50567782
2301	-5.5058467677
2302	-5.5060156539
2303	-5.5061844795
2304	-5.5063532454
2305	-5.5065219526
2306	-5.5066906023
2307	-5.5068591958
2308	-5.5070277346
2309	-5.5071962201
2310	-5.5073646536
2311	-5.5075330365
2312	-5.5077013701
2313	-5.5078696556
2314	-5.5080378939
2315	-5.508206086
2316	-5.5083742326
2317	-5.508542334
2318	-5.5087103906
2319	-5.5088784025
2320	-5.5090463695
2321	-5.5092142913
2322	-5.5093821674
2323	-5.509549997
2324	-5.5097177793
2325	-5.5098855135
2326	-5.5100531984
2327	-5.510220833
2328	-5.5103884162
2329	-5.5105559469
2330	-5.5107234241
2331	-5.5108908468
2332	-5.5110582141
2333	-5.5112255252
2334	-5.5113927797
2335	-5.511559977
2336	-5.511727117
2337	-5.5118941995
2338	-5.5120612246
2339	-5.5122281927
2340	-5.5123951041
2341	-5.5125619597
2342	-5.51272876
2343	-5.512895506
2344	-5.5130621987
2345	-5.5132288391
2346	-5.5133954283
2347	-5.5135619674
2348	-5.5137284576
2349	-5.5138948999
2350	-5.5140612952
2351	-5.5142276444
2352	-5.5143939484
2353	-5.5145602077
2354	-5.514726423
2355	-5.5148925944
2356	-5.5150587221
2357	-5.5152248063
2358	-5.5153908467
2359	-5.5155568431
2360	-5.515722795
2361	-5.5158887019
2362	-5.5160545631
2363	-5.5162203778
2364	-5.5163861454
2365	-5.5165518648
2366	-5.5167175354
2367	-5.5168831562
2368	-5.5170487265
2369	-5.5172142456
2370	-5.5173797128
2371	-5.5175451275
2372	-5.5177104895
2373	-5.5178757983
2374	-5.5180410539
2375	-5.5182062562
2376	-5.5183714054
2377	-5.5185365018
2378	-5.5187015457
2379	-5.5188665377
2380	-5.5190314785
2381	-5.5191963688
2382	-5.5193612093
2383	-5.519526001
2384	-5.5196907446
2385	-5.5198554412
2386	-5.5200200914
2387	-5.5201846963
2388	-5.5203492565
2389	-5.5205137727
2390	-5.5206782455
2391	-5.5208426755
2392	-5.5210070628
2393	-5.5211714079
2394	-5.5213357109
2395	-5.5214999716
2396	-5.5216641901
2397	-5.521828366
2398	-5.5219924989
2399	-5.5221565885
2400	-5.5223206342
2401	-5.5224846355
2402	-5.5226485916
2403	-5.522812502
2404	-5.522976366
2405	-5.5231401829
2406	-5.5233039522
2407	-5.5234676733
2408	-5.5236313457
2409	-5.5237949692
2410	-5.5239585433
2411	-5.5241220679
2412	-5.5242855429
2413	-5.5244489684
2414	-5.5246123446
2415	-5.5247756716
2416	-5.5249389498
2417	-5.5251021798
2418	-5.5252653621
2419	-5.5254284972
2420	-5.5255915858
2421	-5.5257546286
2422	-5.5259176263
2423	-5.5260805797
2424	-5.5262434894
2425	-5.5264063561
2426	-5.5265691803
2427	-5.5267319626
2428	-5.5268947035
2429	-5.5270574033
2430	-5.5272200623
2431	-5.5273826807
2432	-5.5275452585
2433	-5.5277077958
2434	-5.5278702924
2435	-5.528032748
2436	-5.5281951625
2437	-5.5283575353
2438	-5.5285198662
2439	-5.5286821546
